AVG Arrivals,AVG Served,AVG Delay,AVG Delay Regular,AVG Delay Service Desk,AVG Queue Length,AVG Queue Length (Non Empty),AVG Queue Length (NE) 1,AVG Queue Length (NE) 2,AVG Queue Length (NE) 3,AVG Queue Length (NE) 4,AVG Queue Length (NE) 5,AVG Queue Length (NE) 6,Queue Open Time 1,Queue Open Time 2,Queue Open Time 3,Queue Open Time 4,Queue Open Time 5,Queue Open Time 6
147.52,136.9,3.9772407278170334,3.3765648372510184,5.8588723995126575,1.1103575518688114,1.8670918959775618,1.846832090242414,1.7956058267353818,1.4575798882336048,0.519409732866978,0.24759560247180423,2.247242595108583,1.0,0.9991940487814773,0.5191874325867678,0.06540922130601375,0.023513444036239294,1.0,
151.2,139.88,4.435816771217547,3.746691878293542,6.411517916965871,1.1777091848383694,1.9284252854157016,1.9577615023439308,1.9192804151311627,1.6276174580650582,0.6020107694925586,0.3367173699853236,2.102859654413486,1.0,0.9998465131813445,0.5633203082674897,0.09415057042569615,0.049608344619860564,1.0,
153.4,141.28,4.3832588937798835,4.00130741638888,5.266509730094002,1.3059008049059235,2.0424647127385818,2.0341373999715846,1.98464266150649,1.741568510385159,0.7980714878043657,0.517798136858071,2.3577659137332105,1.0,0.9991725746648217,0.511781065127537,0.11847260753631991,0.047861333900174004,1.0,
150.5,138.66,4.475342851977954,3.7363113073193723,6.4228244467947695,1.2419419805523122,1.970340754857446,2.001713660612273,1.9548474971932563,1.6284001672979724,0.6155737129199622,0.3885137925015119,2.229062177047875,1.0,0.9726467880764157,0.5607528969952624,0.13362759003030428,0.044776792174811265,1.0,
151.34,140.12,4.414350853656042,4.0131585454258705,5.823465052886044,1.2489715363868137,1.9797483455410867,2.0580276084474898,2.0219086611041686,1.6484424264799598,0.6354200784871223,0.40639230872708226,2.193138878300421,1.0,0.9712678791985324,0.5800785846320722,0.10587450636182344,0.04887373502882766,1.0,
155.34,142.64,4.836231651485516,4.070410530437832,6.838100938064931,1.4860584691683862,2.1992641408772795,2.227127914982122,2.208215037996858,1.785664185477597,0.8713232350150407,0.6016513925867759,2.4548789016351615,1.0,0.9942859923854663,0.597734716025803,0.1367257121666365,0.07793034249368044,1.0,
156.56,142.4,4.636099615736127,4.19175188844986,6.576869445509466,1.317939238298418,2.115975991519276,2.091468191798991,2.121828450390394,1.7313383846256176,1.016603962351305,0.7793605256194371,2.2268878398373686,1.0,0.9892884119339577,0.5820243408034286,0.1469800904087087,0.089472365521431,1.0,
151.88,139.74,4.368308028788697,3.8388448165999915,5.989671975584724,1.2908078656980086,2.065939336057499,2.05779819290025,2.087475250533627,1.6907664112133938,0.5777819995150076,0.4130337973478628,2.4656140839989784,1.0,0.9916598481946147,0.5997196246844388,0.08129474693383625,0.03854663990907366,1.0,
166.4,147.04,4.885717188921805,5.024342612846836,5.626968493578103,1.590426263789952,2.435256864869097,2.3547630846981873,2.464070226002113,2.125842793154924,1.305304968480248,1.1863779529490368,2.62850346526919,1.0,1.0,0.6104048082740704,0.16130521852830804,0.1262071418656717,1.0,
149.06,138.08,4.186161776767699,3.4951633864475546,6.380055481961905,1.1679708983196297,1.8898777388240884,1.9142676827851293,1.8276621154312889,1.501862096399648,0.5460454543072789,0.2567355125305765,2.319604919104891,1.0,0.9714046779305991,0.5645834694865175,0.1132581033106352,0.03679447326667498,1.0,
159.52,144.0,4.689081551567032,4.337386347646648,5.872213436046293,1.3829542098780072,2.2148906432382067,2.1988413541767455,2.1839184292221163,1.966283870222054,1.1804140960715281,0.8978168354681355,2.43751515782823,1.0,0.9875122297806214,0.5977305573556926,0.1431505377196281,0.10573252689114118,1.0,
148.68,138.58,4.1512153878225755,3.779005478452169,5.1894258998083505,1.2378474214637336,1.961502776564177,1.9741570595517919,1.906346646930136,1.525609840048663,0.49190262660717843,0.33360064170144,2.321062257975837,1.0,1.0,0.584477335065682,0.08089964305118323,0.0487577839282741,1.0,
153.68,139.5,4.541072466447362,4.160343583766284,6.085822692697743,1.3988626109577036,2.150402883765037,2.1496583962926676,2.1475800204787743,1.7671044270728788,0.7290211107790632,0.6272406943086352,2.3242358297131305,1.0,1.0,0.59376407779124,0.08750909047454129,0.0655300795019112,1.0,
153.04,138.74,4.135039368380172,3.564086130500476,5.951872951140305,1.3393327478470933,2.109958795282808,2.0952944177211794,2.1039898576145073,1.738660015728736,0.8229540048226083,0.6321860627126034,2.4257678034004853,1.0,0.9965160218883793,0.6288357959758223,0.09739339777765998,0.045513088468195864,1.0,
159.22,144.66,4.543393542591023,4.156862064944841,5.827106883723135,1.4220184575480987,2.1698041095794114,2.2271642997518066,2.1818179246155545,1.8929959678219646,1.0918044419105888,0.7283551043993115,2.4070827343274486,1.0,0.9611558091032015,0.6124935644319421,0.1944143762956009,0.0963856065947884,1.0,
151.7,140.92,4.172774927904266,3.649685198688427,5.886895213533519,1.1870708873386844,1.9341634638707788,1.9386419228515535,1.8999680497055056,1.6760579921346785,0.72395263175801,0.3106066912655601,2.2556362103580594,1.0,0.9764190414540598,0.6160871705048172,0.1074880099677107,0.035314522510624495,1.0,
153.94,140.2,4.215972671483421,3.8019320760619695,5.827946910829058,1.1863183344646953,2.0003160661849457,1.9986595924630692,1.9854484816001956,1.6236876461952878,0.7622939056688962,0.534890563790826,2.2354827362924987,1.0,0.9834126379077496,0.6196601973937653,0.09838284759066447,0.05716430261863554,1.0,
148.68,138.02,4.12339981953347,3.7407946238597067,5.088112487082489,1.0933112871850477,1.8841083360575044,1.920791877671745,1.9182668800592828,1.6459785368166626,0.6797060251563295,0.3306512980428363,1.9424662709180427,1.0,0.9915422764967495,0.4800804816229693,0.1134106530031778,0.03520219483160827,1.0,
151.6,139.58,4.188498950868948,3.6545776618044683,5.876407118312398,1.0887595844564744,1.8755889799083902,1.9365249849433632,1.9271433698951244,1.6225515866005034,0.7075737145037899,0.43676830007940226,1.9768165359458139,1.0,0.9588519316483607,0.5201719133665097,0.14330995861660376,0.05001222539716712,1.0,
154.5,143.2,4.541975461448639,4.0702040428175605,6.018214543685242,1.252686713160402,1.9491855538545664,1.9884774015024989,1.9597579166512715,1.6491739151716975,0.712973762239103,0.39052790970931056,2.101165588916839,1.0,0.9823590783426891,0.6352100523296346,0.11025403440222459,0.04483186496443093,1.0,
149.82,138.7,4.181379325414764,3.6667857627818172,5.888510637405646,1.1529993137871803,1.8809967618917156,1.927244077809325,1.8807368403887617,1.4901590605320874,0.5699644850562078,0.32280193697016624,2.1676750030265164,1.0,0.9818706364981823,0.5679815929528982,0.08107510240675994,0.03738143907569518,1.0,
151.16,140.86,4.300763210604294,3.7640317312629366,5.968321094531896,1.1284959125625085,1.9055941463165709,1.9204115785171496,1.8850788027717176,1.5908963400679967,0.662656289167691,0.35216328711014483,2.0893519811773884,1.0,0.9794093248092275,0.5898215935629689,0.09987448525906192,0.028276417519041294,1.0,
154.66,142.04,4.497364102746746,4.108687378686388,5.910421457163677,1.2889447464913784,2.047715173983452,2.075504201304114,2.0579111099007674,1.807803092423078,0.804176131811156,0.4701159403827595,2.2854418863450716,1.0,0.9768629589341515,0.603248309074822,0.1378834969945031,0.06396777316260756,1.0,
154.62,141.16,4.332266194838456,4.240022093995584,5.120531459443846,1.3516272851626019,2.0942991915767974,2.0879289863316206,2.0791879772289734,1.7085941540001488,0.8669804501436488,0.5492827542148956,2.3886886613037634,1.0,0.9880507775041255,0.5144065282585721,0.15983127473770903,0.06423612364583946,1.0,
153.82,141.46,4.286346843489755,3.98215076999281,5.507674947853352,1.3217869160380191,2.0414103300268645,2.061706154554144,2.015863608585901,1.5803342187053042,0.7174671393870677,0.4982706505609446,2.3662305096800433,1.0,0.9819961462022547,0.5520000070514903,0.1159355657998585,0.06374829588615767,1.0,
152.76,139.54,4.570512412332563,4.268723434018293,5.609692313176271,1.4176278195466658,2.1476989963197024,2.176674958337533,2.170438764864241,1.7439664963497545,0.7337289993262831,0.581875037481345,2.3265841046467286,1.0,0.9921082753964771,0.5523485667689548,0.10244657442730917,0.06420554740185676,1.0,
154.66,141.98,4.182147740630328,3.8179281709300854,5.572634999899309,1.2520761464208967,1.9652529375763914,1.981755862424001,1.9503305150617403,1.5552478394141502,0.5953735177809102,0.41032480331556953,2.2679110405028085,1.0,1.0,0.601133583949135,0.09555967808285395,0.05238658819736723,1.0,
165.14,145.44,5.031174790342125,5.037356456212493,5.788442509573985,1.7096499294145564,2.5404844331473733,2.4972265061824657,2.541293659900962,2.154935500236063,1.4127152123268232,1.1660635975717109,2.6703993993995057,1.0,0.9914550351157723,0.5970017165447475,0.17922962261579886,0.11737424895272147,1.0,
147.9,139.36,4.268647794862186,3.6992161021740717,6.102629773918548,1.1008472370833637,1.79913053025158,1.833890273999628,1.761930505582746,1.469059590284262,0.37100880030616395,0.0903196918304212,2.116344362035997,1.0,0.9957885269445578,0.5231320873796514,0.11419276583990107,0.007741238023023999,1.0,
151.66,140.84,4.273855488266675,3.819636418216537,5.832520377326814,1.1733025926852643,1.9192499047017584,1.9501072614883013,1.9221520710611235,1.5272480372205646,0.7937205501298464,0.34352796010643805,2.1929590508874197,1.0,0.9761413785739421,0.5444845870763684,0.15823097333337685,0.04075471173292674,1.0,
147.44,138.04,4.065203145635237,3.5061576378623567,5.62537531705429,1.0834741971291195,1.839351668593058,1.8523479076929474,1.795431691345193,1.5289982379070355,0.485812324391995,0.2771175144262155,2.0468262840444824,1.0,0.9766869915437489,0.5810011801322402,0.11521650815949423,0.02849898581981885,1.0,
154.56,139.6,4.511880589754627,4.054006659989858,5.856517019254165,1.3709534196475657,2.1410503132531984,2.089521326295565,2.0774748208377196,1.7301236664240796,0.8300460192509733,0.6055186779819982,2.464452885858244,1.0,0.9828099972371007,0.5464615512693697,0.12191483465834237,0.05561785718453999,1.0,
155.58,140.86,4.734571847899773,4.173916372207474,6.589463098772127,1.2751916674355952,2.0689583522875528,2.1316241656289843,2.1520340796845057,1.7881243801040043,0.9402295906613566,0.7419607254201702,1.9489739883429111,1.0,0.9631973235451298,0.5073545941943018,0.18151731895218431,0.08465604016342665,1.0,
147.76,138.06,3.916014242822088,3.487781934854597,5.248544701918364,1.1300327542195214,1.864534606043915,1.9019878436072262,1.813459325794033,1.4584030070662544,0.5083930924692415,0.2255378429308962,2.176906229791691,1.0,0.9891791776305915,0.5657860857784587,0.08833162391867372,0.02767566057202997,1.0,
152.34,139.28,4.271104426169984,4.0689470253330775,5.243142344465366,1.3027177965622512,2.051104365250698,2.0825421531689163,2.0898969610736837,1.691278571672635,0.7384192293032105,0.5734741438887256,2.318003526805812,1.0,0.9957759942440441,0.5608985532044408,0.09045036247927779,0.05891683835443227,1.0,
154.68,141.36,4.359427049087148,4.018160557336403,5.624469638435843,1.3528647052454223,2.083392794688669,2.093362618906099,2.033037487459994,1.6282893700637708,0.7802277332461671,0.627464859314722,2.323641757033794,1.0,1.0,0.567006492625099,0.11572393066517972,0.07391120557240159,1.0,
150.42,140.04,3.9866860048229915,3.737813500351113,4.819136199969608,1.1376360354494588,1.8573766810336476,1.8843842315020556,1.8270870744824514,1.511928063472391,0.5844603857931091,0.35975693458978464,2.135805748953861,1.0,0.9957709359850085,0.5689100417856787,0.08445425899423782,0.04067566210288163,1.0,
149.32,138.06,4.2293183767470035,3.740028847405497,5.888189907720805,1.1833021461143165,1.9561668508572267,1.9824685322847682,1.958134819346707,1.5527854516203994,0.5309998449761781,0.2983272012139033,2.275947790365694,1.0,0.9906394481336036,0.5767212251671061,0.0803819862382405,0.033492203206940734,1.0,
150.94,139.26,4.373509369495843,3.9642260646855623,5.840667840764282,1.2333275667534738,1.9612056981873425,1.9973585094241877,1.9935341549257706,1.5888366651806556,0.6304582535791948,0.41195255727568963,2.156286689633221,1.0,0.9716385802858076,0.5455323127555431,0.13404327841604577,0.04591701872034909,1.0,
151.54,141.32,4.303148113322077,3.6873586506736586,6.331801251949395,1.1241580939418885,1.860917896643781,1.902674486920357,1.8724692658387911,1.6292147057838153,0.7524041283861277,0.25320385095482484,2.1800696409271563,1.0,0.9712810869078958,0.5503041242041685,0.17329140343171395,0.03456006934370953,1.0,
148.86,140.7,4.212394484895322,3.473347329919021,6.6404656183022555,1.0870266267993485,1.7880316543193822,1.8151000166955682,1.7348370180441364,1.494196369423822,0.38024879377224285,0.18003454907298239,2.0587834347347873,1.0,0.9965636951992214,0.5928664919532562,0.06466156818825662,0.02593307374828634,1.0,
152.72,141.0,4.0416131074335615,3.6954417125810552,5.108356826458576,1.2545702291549643,2.0364412613659315,1.9872480950978346,1.9934323978420907,1.6060891268596964,0.7479059389291031,0.46294834963775844,2.52027738137137,1.0,0.9899771965259224,0.6068512983462427,0.12783458588442578,0.06310838320681277,1.0,
158.46,143.2,4.65870601722028,4.207450466233338,6.356989629573873,1.4578710997596955,2.160155293255349,2.158023903204205,2.1238211636880626,1.7512376179294613,0.8705675369042902,0.8134015668073142,2.4030769416778255,1.0,0.9907651369569399,0.5972849928456422,0.1362923721947384,0.09757349648376788,1.0,
153.72,141.58,4.273087485023444,4.0625961764706355,5.059964601382773,1.3300030520003767,2.0755651620935494,2.1108226606555633,2.075945499553878,1.7201224454419497,0.6868901570385413,0.4726650296607174,2.318786365033471,1.0,0.9949551113836037,0.5435087871003378,0.13260120312922263,0.06947151631878472,1.0,
155.48,141.76,4.606593422968333,4.236128567513618,5.992003644035764,1.3410250921990532,2.0643890766645767,2.1354421401813495,2.0951862375943353,1.7286479644608854,0.8193028653854296,0.6498965791810438,2.263874880299148,1.0,0.9982300210935631,0.5277094901579676,0.14534381854148135,0.07438325403004072,1.0,
155.58,143.48,4.442451935846595,3.911469256010446,6.242649024372891,1.3090347305784469,2.0260245429039827,2.0966269084761815,2.028994773485131,1.6094811377252787,0.7493256319531079,0.5077529427255232,2.3283649438185403,1.0,1.0,0.6129738002556584,0.14335225771479843,0.07208408077179664,1.0,
154.76,143.34,4.395926905917031,3.693262747334568,6.695181071015495,1.168032152909302,1.9001166089531827,1.9035528068612495,1.8790492443083828,1.6237625807268503,0.7219740835500404,0.2593105184155689,2.332094097585421,1.0,1.0,0.6145732074994389,0.09530986020890571,0.042076669233757594,1.0,
148.58,137.84,4.422785865314616,4.078620955467978,5.772975938795103,1.272927002650431,2.00258060236902,1.9987831873276887,2.013386095174747,1.6226523634973344,0.5809168850625717,0.4212510619422206,2.306790778154948,1.0,0.9973159007048872,0.5660816764864551,0.0972613551876396,0.05619593424429627,1.0,
150.16,138.96,3.988026008704094,3.4806319157414913,5.64130090610669,1.1909829065092377,1.9336610870481465,1.9300746185649953,1.8561109578421267,1.5389970561326363,0.5421650916597549,0.35326168592651574,2.3080920115360453,1.0,0.9822085807141648,0.564881554745844,0.09202156105150093,0.0393347684676859,1.0,
145.14,136.0,3.9972668477667033,3.4712918011486162,5.71529159499465,1.0451882126944125,1.81309184873868,1.8124065467933332,1.7995942725298328,1.5715140070850822,0.5405277574367876,0.19204253255302178,2.0944318748711352,1.0,0.9797472196095416,0.5369210593377443,0.11575272487730168,0.01530027542278183,1.0,
149.84,139.56,3.9785800024658537,3.463678982073446,5.595566715070188,1.1078353643124732,1.8759713408735115,1.8574409262531106,1.8364035969752117,1.5575556490167872,0.5894685641570144,0.26098316896245605,2.217158457266149,1.0,0.963310245080143,0.5775997420678325,0.1197447713560937,0.02925778049586336,1.0,
151.74,140.48,4.515796263204476,4.135327222386662,5.948810310341943,1.2758164762391886,2.0041309623386594,2.0452195671269724,2.025836885295518,1.6257859243185067,0.7343964550452236,0.45604114201361085,2.314713430240456,1.0,1.0,0.5570912012208492,0.13146677808904858,0.06276153334359649,1.0,
146.68,136.38,3.976989633980943,3.524211960604265,5.128174635791868,1.1277057099696244,1.9053784098450592,1.8842278524174905,1.8232774957261813,1.5056501617629126,0.500422517591145,0.35845583911546264,2.2107455037692354,1.0,0.9891242713590107,0.5365219134497491,0.07907193873742988,0.03517306398311073,1.0,
147.94,136.94,4.111229855345488,3.5204382510662326,5.679096106888165,1.1275813916640443,1.8390211860354089,1.9004902501908003,1.8287767518469051,1.3928494613958977,0.5552069807869582,0.3068981749100945,1.995117214360379,1.0,0.9755039355170163,0.49688722225556037,0.09689866416062802,0.022120688875646798,1.0,
148.22,138.08,4.075664147055186,3.6835443752174744,5.805765072279566,1.1054830478951116,1.8682401149153045,1.9038951998531948,1.8733648728949526,1.4786735917083589,0.7317386501624028,0.3490076319345402,2.2248512911356038,1.0,0.9619572966735005,0.5350233174408493,0.14867333681703332,0.041974452138231255,1.0,
147.3,138.58,4.050385441611434,3.380819065783461,6.113642884115978,1.035417265016187,1.7630988988460083,1.7645867385137126,1.7574096453163417,1.4061415673991888,0.33510153991581526,0.08386215025457462,2.1478105160961833,1.0,0.9999560494926583,0.5212056476752956,0.09824945527890554,0.012108105797751602,1.0,
148.98,138.22,4.125439903957286,3.68139681230557,5.71853463322286,1.123448714601163,1.8678283099928574,1.9211107471376847,1.8642721463986975,1.5399456188907772,0.6124600533325484,0.18545442421396272,2.086653603411367,1.0,1.0,0.49107102739218916,0.10897857244871004,0.018895867795464896,1.0,
162.44,144.32,4.946044826338578,4.336277100768644,6.361799011521384,1.5803034058744365,2.37880587301692,2.392765344280067,2.369476360179949,2.1563265171699055,1.3078768675456254,0.9930206757054433,2.493836891434711,1.0,0.997001002116859,0.598620785688758,0.18648351153865264,0.10171450289357484,1.0,
146.98,138.68,4.032205783131901,3.5303827494464928,5.6221112653742535,1.086907854957997,1.8051212168530872,1.8564087551934612,1.8000497447659456,1.483309570928737,0.3631365209692574,0.1707981721632656,2.0151880113912557,1.0,1.0,0.5451456021927715,0.08775204448780065,0.019722588228492176,1.0,
151.04,139.52,4.083799675845572,3.598920481332876,5.74092756789803,1.220650017653484,1.9403896094864033,1.9547263301376572,1.8847497204074666,1.5057730289611237,0.5160186087311228,0.329221216058766,2.300171699470023,1.0,0.9895646333281896,0.546731400577681,0.12522075566273658,0.048165818373276166,1.0,
154.94,141.48,4.517130763772668,4.196623247889224,6.410102744260329,1.343622606145473,2.12730855491963,2.1297898573634004,2.1399971420713904,1.7723767603900173,0.8135162555684543,0.6277132231138927,2.4856009003770834,1.0,0.9721754317708369,0.5761065236997119,0.15978361415183998,0.07729657974744844,1.0,
151.26,140.68,4.190817854420374,3.713457899323208,5.404817107399857,1.1066549250548487,1.9089753617743446,1.911125847293571,1.8716232665404189,1.617209489181632,0.7560282569804144,0.4026205267011622,2.1527991975412593,1.0,0.9927550376919753,0.5873203901172454,0.09598267102116173,0.03499643258366662,1.0,
150.82,141.04,4.149270761608688,3.675144415427218,5.680956122571891,1.1062260922556577,1.8711432398527585,1.9030535575198326,1.8632037858671082,1.6019811996229885,0.7271968095725928,0.27566229493200217,2.258679476204178,1.0,1.0,0.575667786674922,0.14891585049840936,0.03071421199630921,1.0,
154.48,140.78,4.34691496733975,3.934686631442969,5.815936337420876,1.2624670496941908,2.0855043993764246,2.0729898679155596,2.088614109446716,1.7622943569034855,0.856964873646574,0.6869008589977593,2.226853567022552,1.0,1.0,0.5928117946216583,0.10185409625954986,0.06235520810366559,1.0,
150.84,138.96,4.607012097996771,4.034220373521825,6.184920058682402,1.2617317110161657,2.001477830266652,2.038751396619711,1.9858606000526948,1.6804980121142976,0.8865609212356144,0.4960184447361408,2.13447820223369,1.0,0.9879924698152237,0.4989115014785903,0.12187235930929347,0.049764049694744905,1.0,
152.94,141.44,4.188970317176522,3.5525108350015118,6.067619118639413,1.2111400440762528,1.890179941845788,1.9056384183785449,1.8240072370962737,1.4896623995422544,0.5471329826836157,0.2768545128935856,2.249217857104102,1.0,0.9924906770027135,0.5554674167496169,0.08959922148225313,0.041744579962550044,1.0,
143.22,133.44,3.909548316848184,3.3124668154615513,5.618261020624123,0.9606392346596246,1.734539033890981,1.7308677790539093,1.7115822713443791,1.4401000079156794,0.4239866704791629,0.19315244311345275,1.9076269209082415,1.0,1.0,0.4816040031274089,0.06406915024646968,0.01469060148543485,1.0,
151.48,141.58,4.269998906922559,3.663804298105197,6.184214762731089,1.102815100140744,1.86621293792475,1.8852088376411618,1.8883034999734465,1.5006990501642725,0.6498961591275338,0.27651517952177224,2.170122541330443,1.0,0.979395789748707,0.6010946371268249,0.09828506268351136,0.02758571534324041,1.0,
153.64,140.42,4.540119377218485,3.9174700318085285,6.890143015374789,1.3063759978403218,2.0136984470773713,2.0627173452210243,2.0377686406250266,1.575499560578553,0.8033425259954545,0.5529125578811575,2.22892834041153,1.0,1.0,0.5459811827397277,0.11516899316757429,0.06334935061784983,1.0,
156.24,142.56,4.4779405861822505,3.929207643953624,6.177267552098352,1.3420078496781165,2.039893357717581,2.09121576982029,2.0908747260879847,1.691530064205179,0.711940266068353,0.47567256178459333,2.286584655613338,1.0,0.9882696627064091,0.593810003916208,0.12654286402040865,0.0782697194635507,1.0,
158.24,142.34,4.496123060783549,4.245967243295444,5.455504157523755,1.4820323311661323,2.3194425027286183,2.2607222546074555,2.31852721420329,2.03364444169693,1.0559336886544772,0.8506712090522298,2.648570423645791,1.0,0.9850473413799976,0.6001234700327144,0.13914684285545584,0.07828934113186893,1.0,
150.82,137.7,4.25239801788639,3.708131470814405,5.656424667399803,1.2370958840632595,2.012891286008889,1.9971939784438488,1.9683718759706479,1.6466672419986017,0.6544689375137241,0.46895889859231643,2.2702051635267715,1.0,0.9758282997059184,0.5264496346537441,0.1043928762558506,0.035484616785276896,1.0,
151.96,142.58,4.4425857297943026,3.980569424919135,6.2610763030947165,1.2203123404397975,1.9668355076859867,1.9703512200334565,1.9247215782850986,1.7727305810428091,0.6809769559119768,0.30541220967754845,2.2504700664756565,1.0,0.9762934759661747,0.5964147334856663,0.1737662824588482,0.04512741513172032,1.0,
147.14,137.38,4.190561033202822,3.730778040823752,5.84417107779626,1.16812844698028,1.9169504055692526,1.909173226863396,1.8765484671603665,1.5480563853687774,0.4881799905605253,0.34464491722055,2.2547110047967642,1.0,0.9864356690990581,0.5797320095937663,0.08573500643136994,0.03694260067149285,1.0,
146.1,137.2,3.9771248714268808,3.402598428659348,5.743948353858493,1.1169348782826167,1.8380087657389352,1.8750803918784336,1.7938969998785521,1.4651775516001717,0.3320704081305302,0.20948352234901357,2.12903585474978,1.0,1.0,0.5661859691782091,0.04445764144884836,0.029307058926944442,1.0,
155.8,142.58,4.383596027590494,4.164279074930304,5.13558178068762,1.3617440315910017,2.1354873724495347,2.1449984337075008,2.120430182183157,1.8056436186446658,0.9634084759077116,0.6539100003880006,2.5042786335778064,1.0,0.9854175105758141,0.5987302394188905,0.15685616083169157,0.0904329367855991,1.0,
153.22,139.48,4.324178127474469,3.8073243397096777,5.946636696987977,1.3058769030482298,2.0693122992789648,2.070547642140293,2.0552417240499126,1.6617691769676164,0.8258298366654122,0.6484371072315426,2.19521791411306,1.0,0.9889860814937476,0.5543480817403749,0.10832604001508075,0.05655000011199423,1.0,
147.76,138.3,3.9878427735347657,3.3232387672888386,5.863209130803516,1.07821941900845,1.8036986631608989,1.8168484831146052,1.7705428873770743,1.3815845070128336,0.3747324009030328,0.1376915813931584,2.081018557507874,1.0,0.9976082617245423,0.5058069770093079,0.06248559353968575,0.0281125856003491,1.0,
149.14,138.4,3.9065833236294636,3.33184279046744,5.678199726686247,1.039651131687591,1.7928357494188114,1.855635582774109,1.7598640617190608,1.4776813303920155,0.45897729929377107,0.268409219149436,2.103726821363087,1.0,0.9888572624700341,0.575782016783755,0.048875766819281415,0.019116212267711458,1.0,
151.54,139.96,4.485907138936394,4.137299166318922,6.159304130127431,1.234702041618789,2.0232993083611226,2.011326857756187,1.993558003853743,1.6676460247886837,0.6990521069424145,0.5159401142780983,2.231110091274388,1.0,0.9933271921697063,0.5635796380729241,0.101215579071557,0.053527188806406126,1.0,
142.0,134.34,3.7625254837846462,3.171567246732179,5.303705217190931,1.0035034802447107,1.7072026917675986,1.7524121628317666,1.6836871750816456,1.2372349181146818,0.21048980559106426,0.0,2.04062553067536,1.0,0.98988407821147,0.5014968110778848,0.05752234975464387,0.0,1.0,
151.5,140.68,4.104542555185554,3.6976224880921715,5.34834856238609,1.1863992655708797,1.9731381747093102,2.0177737489200642,1.9562053740651546,1.6485633465708311,0.6374034651356708,0.34114280847220774,2.2350455621021434,1.0,0.9836168310986705,0.6031230523289216,0.0900494127568213,0.04521686635200009,1.0,
154.14,139.82,4.323672070623493,4.09852006951843,4.935720732784502,1.3449966006276528,2.1523015057617956,2.173129586683769,2.1570479960030036,1.803574700541462,0.9730019364711624,0.7662527744735536,2.374031859286605,1.0,0.9913470510916735,0.5422625547916216,0.1274805817715114,0.07183326053805061,1.0,
155.16,140.4,4.450841870332666,3.777237239350634,6.930466006632623,1.3442267282952491,2.138637617674037,2.179991328105921,2.146811249246131,1.7892420374734803,0.927342777339356,0.7140262954758048,2.304777466292503,1.0,0.9859373031927231,0.555977495858635,0.11975958901731282,0.051927982076348106,1.0,
152.82,139.62,4.365213073960917,3.866149169377942,5.731586239404039,1.3450542972090505,2.1263665655771065,2.1315111896454266,2.096327184548737,1.7831622427273626,0.8049057882265569,0.568635243501777,2.3146325284346405,1.0,0.9801566261031189,0.5708850770412941,0.10987190954716115,0.05517372263054612,1.0,
148.92,137.82,4.161932434145893,3.788229367071257,5.20664342267974,1.252466175404118,2.056599998992736,2.0162118179930943,2.03101024929167,1.7020944669915794,0.675003014889359,0.4383100357734828,2.3209634703482243,1.0,0.989252436910909,0.5619297594567354,0.10398497655996566,0.046397473135316496,1.0,
145.84,136.06,4.391195950925912,3.7258761933164477,6.525808519041682,1.1420857068181638,1.88033827044568,1.9487301709841547,1.9389120616210678,1.5412187220371274,0.556513627190279,0.287995468453701,2.0406557591777617,1.0,0.9711768224181637,0.49233168216959866,0.1101978383846432,0.0538373283412159,1.0,
148.04,138.4,4.113699101230868,3.510573777190933,5.929316142545345,1.1288388754859726,1.8624590027089705,1.8352394486518717,1.8158716937930188,1.4099995453271428,0.5547217535933877,0.23896603496547575,2.1892428596974627,1.0,0.9997406255097484,0.5013871326698737,0.10782969060558192,0.017400407787045963,1.0,
152.36,140.4,4.464825627815398,3.886543493163978,6.34061246149616,1.2754197521939452,1.9977178565781588,2.0006841572099985,2.00406893678773,1.611357269710698,0.7030071496626565,0.4403274077802542,2.3301736975486786,1.0,0.9960124218837549,0.5798566759763384,0.11729574181785464,0.06448747521044312,1.0,
146.92,137.56,4.023708959888384,3.510913964889475,5.2234012543533845,1.122111626442516,1.8731417798195416,1.9257549107965968,1.8551574289900337,1.5016069189747834,0.4701737755793259,0.2229516985430252,2.155379582274344,1.0,0.9884907205296762,0.5472676219723385,0.08416695393415617,0.029540348516241776,1.0,
149.86,140.04,3.949335449560282,3.5754340495522814,5.214083389401737,1.1321439751613258,1.8352038451513233,1.8331862079179269,1.8033654805264996,1.4272857610713936,0.3951608321997708,0.22499886120655954,2.1330146471979567,1.0,0.9939580056675497,0.5610243531629414,0.09680863558578955,0.02896178544073767,1.0,
152.44,141.44,4.358185196423106,3.825776709540559,6.00874516023619,1.2693564548147003,1.9680734754807205,2.040950533828573,1.9610778253216128,1.6681308857435937,0.6298501679824929,0.3040628546189192,2.212513273224006,1.0,0.9896566880008058,0.5800797632815202,0.10151691716326672,0.038455294644378614,1.0,
148.16,138.72,3.973909701911526,3.593512700393276,4.952218427142873,1.1466023268023928,1.885642763206372,1.8665564462420066,1.8423740740200867,1.4922961803162504,0.5890199520870582,0.3391819083172481,2.230677455666614,1.0,1.0,0.5738534638935833,0.11521554719431823,0.030913287734591708,1.0,
157.14,142.54,4.46417459216177,4.01351121048268,5.600752451775432,1.3669721790554978,2.1505751728455946,2.128418799391776,2.081124589015241,1.7080054583295299,0.977687191486596,0.7105202558698792,2.547734754038174,1.0,0.9971982368654158,0.5332314249513276,0.13113534450038286,0.06704018172297109,1.0,
