AVG Arrivals,AVG Served,AVG Delay,AVG Delay Regular,AVG Delay Service Desk,AVG Queue Length,Queue Open Time 1,Queue Open Time 2,Queue Open Time 3,Queue Open Time 4,Queue Open Time 5,Queue Open Time 6
154.21,139.05,4.237050510367156,4.101934635000487,4.87600823565339,1.0309911680577057,1.0,0.9951814088059083,0.5542074683338746,0.1145792941396124,0.06264653083791089,1.0,
150.33,137.76,4.265660793704125,3.79209781436732,5.772788701984142,0.9059212800599569,1.0,0.9961148677570978,0.5506392205107141,0.074365646460898,0.05133120219890372,1.0,
152.32,140.24,4.339493276130719,3.8130816017353495,5.942035936195201,0.9549238043992978,1.0,0.987000445242233,0.5563582270876415,0.12081561514813939,0.05313048143195652,1.0,
154.6,140.0,4.59940864111193,4.017016298910819,6.502131201347521,1.0701872553847764,1.0,0.9932304919468743,0.5644378341205044,0.12458254507426554,0.06133566738869834,1.0,
151.0,140.3,4.162284818635201,3.678048597995291,5.530508684292512,0.8458010480366793,1.0,0.985290617415986,0.5826660327279327,0.10770001514773268,0.05371380174271416,1.0,
156.74,143.44,4.5308174924820035,4.289878898135927,5.496666575781721,1.0653813134721828,1.0,0.9900505200009136,0.5654355806826445,0.16863832483170108,0.08524567509707336,1.0,
153.9,141.17,4.378239913723118,4.179039177796087,5.306709490290509,1.0109332570263272,1.0,0.9900027370136704,0.5777478422601735,0.13988445238217748,0.06860822078503893,1.0,
151.17,138.96,4.387561617743046,3.8152169312430027,6.126196466645922,0.8969640692770805,1.0,0.9940535306361311,0.5381761215384832,0.1297180063822816,0.05699290332868216,1.0,
147.52,137.18,4.192284242110374,3.68217058139399,5.785385991468029,0.8176157745013571,1.0,0.9773757106908443,0.5256240268008116,0.1178104143180911,0.033272861845801124,1.0,
150.52,139.54,4.194492456069061,3.6667263407453445,5.652988193483842,0.8619780600529893,1.0,0.9885274835073667,0.5424707449508831,0.11298470001848637,0.037283109718488805,1.0,
152.36,140.98,4.407288082731224,3.696209650677238,6.75029712889939,0.8588860554962688,1.0,0.9828604995647386,0.5827973955159662,0.13702416056003325,0.051667682207616174,1.0,
149.85,139.21,4.271122402765922,3.624683236219945,6.6100326868198565,0.7784877076986138,1.0,0.9809194720293245,0.5616225830478584,0.10145367999205154,0.03349171142248221,1.0,
149.42,139.32,3.9872801728014555,3.6660857509205895,4.955654092632381,0.8412217698043771,1.0,0.9785344543067472,0.5830454198836484,0.1067813182763537,0.038610682049690224,1.0,
155.07,143.12,4.393085352388644,4.08595885200772,5.504052607241406,0.9746876303856942,1.0,0.9794652150413963,0.5849625617499735,0.14492946058334102,0.07538545364955013,1.0,
151.84,140.03,4.223444556538171,3.9526897897724798,5.232597937447845,0.9157466596266982,1.0,0.993021186918098,0.5580778619371629,0.10876954281039604,0.05376800617139587,1.0,
157.95,143.82,4.637873655667594,4.113535870009846,6.124516987074617,1.094775087073795,1.0,0.9888186385633756,0.5646282585264705,0.15406574370914897,0.07537090411986117,1.0,
152.42,140.21,4.35429023950182,4.037095626027122,5.700018388404385,0.997153493533809,1.0,0.9827553903093945,0.5557367278228734,0.1282003792021208,0.047839216221058474,1.0,
150.99,139.25,4.187243005161658,3.8188134095209016,5.4800277614732815,0.8603318526783742,1.0,0.970046150919901,0.5594616951949664,0.13142753285250838,0.03763908822407846,1.0,
151.65,139.44,4.243111714779476,3.7708879397049606,5.744261472401051,0.8830538230052218,1.0,0.9848668528184418,0.5428407011115761,0.12597328021169044,0.04303460404319035,1.0,
153.11,140.94,4.4501855201731875,3.834879810648739,6.291462098169115,0.9286310407721382,1.0,0.9787495653288124,0.5962266585983609,0.1251232184725904,0.055883548861617616,1.0,
151.05,138.89,4.087664416604413,3.85510873707146,4.8153247823878464,0.9210533503353282,1.0,0.9921093556391597,0.5659847179605773,0.1023908237112231,0.05475669614127656,1.0,
157.15,142.95,4.6214271802496265,4.211988912151912,5.972197341789042,1.0699415444410345,1.0,0.9797782868944597,0.5993723468665103,0.13974838906508125,0.08239990737302273,1.0,
157.84,142.86,4.545356730848677,4.1417746615307705,5.847183803028113,1.1734760368958936,1.0,0.9752987020849253,0.5779790956452078,0.1663202544765374,0.08887506403591203,1.0,
149.94,139.16,4.087297938321837,3.6966064806183216,5.297489256817287,0.8487725838243775,1.0,0.9935667857449844,0.5790010326825412,0.08223178798402433,0.038411270600616464,1.0,
154.5,141.6,4.402240015458634,3.956291468602396,6.148032535742377,0.9217881327369768,1.0,0.9930186952888884,0.5250571909069309,0.13300876333433206,0.06423237726145713,1.0,
150.13,136.98,4.160030166218894,3.792126208079745,5.447809895083813,0.9682566569277157,1.0,0.970891346840076,0.5537933756664687,0.08705562775225512,0.043420863941869524,1.0,
148.16,138.29,4.1931345666671245,3.6655708591042515,5.9374548857906335,0.8018846761574671,1.0,0.9787699180231187,0.560317339577151,0.11361313878810841,0.03704456471070112,1.0,
152.13,140.17,4.168049771378276,3.807632673799985,5.3300340614067325,0.88701497416247,1.0,0.989513875157363,0.5535827559731783,0.11163371914804458,0.04456447244338282,1.0,
148.64,138.91,4.237295197266281,3.6506830709102216,5.919810048108868,0.8024003848585908,1.0,0.9907666993746053,0.5755204057632566,0.08123082369302403,0.02756835685091856,1.0,
155.2,142.25,4.424017790423767,4.14160121956375,5.750905953901224,1.0429660452079437,1.0,0.9884364585950184,0.5496405042699233,0.1409822847205674,0.06646867481597404,1.0,
149.22,138.3,4.3242542290032615,3.638037619108482,6.306207390824601,0.8486427131821661,1.0,0.9865477307917127,0.5516856725083024,0.10040960689136613,0.04260830800028925,1.0,
145.6,136.69,4.2520605846243225,3.4513833891925403,6.651237228041398,0.7119163432164703,1.0,0.9829846324292845,0.5430160192319913,0.0762089662356324,0.015142418369529419,1.0,
149.93,138.78,4.25067247411854,3.674591438920991,5.793562961280745,0.8424850323242439,1.0,0.9921357212817172,0.5553433187485622,0.07810948147061698,0.03715239063453553,1.0,
152.51,139.65,4.53710689013813,4.081851996016186,5.696282890179648,0.9808300182211037,1.0,0.9897049076987259,0.535231078354066,0.11857967481997767,0.06208451416294929,1.0,
150.67,140.11,4.4413271810288295,3.705211694942587,6.688035149015956,0.8730982286781643,1.0,0.9897528175458699,0.592240533190695,0.09894523103925076,0.03520404712194951,1.0,
151.58,140.42,4.347064197058794,3.8858206741427326,5.891313714079458,0.8926334372500834,1.0,0.9735776806592864,0.5401032855125627,0.15610098904714798,0.0441741540066305,1.0,
152.62,140.64,4.407764833755243,3.849353999178906,6.175633542631998,0.9044303965766953,1.0,0.9833292844765309,0.5490576988945275,0.11400818226512474,0.052300531031684985,1.0,
148.73,138.11,4.036014510409877,3.7120369380754727,5.3148505275045785,0.8223266199060549,1.0,0.9862389681203826,0.5464491448218639,0.0998590615533261,0.03407083539813122,1.0,
154.66,142.37,4.469091757194866,3.885157047090758,6.345022792382598,0.9385128686048805,1.0,0.9850542594673678,0.5875492688280319,0.1372551924112406,0.05941226874934067,1.0,
149.01,138.37,4.118756906691415,3.6021638228540303,5.800773098714045,0.8131494688389459,1.0,0.9834960079967048,0.5325957743801105,0.10927768600441028,0.035343936123534835,1.0,
152.74,140.46,4.1372773379388414,3.8279149905921224,5.168331491203652,0.940563044221253,1.0,0.993517357742046,0.5849139363760435,0.10779060835206979,0.07108427268066292,1.0,
153.41,140.49,4.375279630794987,3.835850561820619,6.333183109152087,0.9223691926915731,1.0,0.9972624574851235,0.5743116675330459,0.10818166093994198,0.047344305085466616,1.0,
149.14,139.52,4.030859668299803,3.506893561232007,5.720811061220672,0.7864168526690836,1.0,0.987702778389212,0.5842239488070803,0.09500443739886405,0.03177139548046062,1.0,
158.27,143.05,4.523353761980671,3.990991948129651,6.155861164627927,1.0992435759874195,1.0,0.9801261357535255,0.5717202313769705,0.1589328697997003,0.06663559807117848,1.0,
153.72,140.73,4.380090594021666,4.047975005365423,5.519649588528706,0.9813383572701236,1.0,0.9897027818620175,0.5393862705166006,0.13421961679130376,0.05873653207204673,1.0,
153.49,141.21,4.465338733824504,3.870331618515698,6.423228834257711,0.9510538164746157,1.0,0.9858443045466683,0.5813214466240937,0.111470402073058,0.06271474738282012,1.0,
149.84,139.31,4.255929563019362,3.961552394602744,5.632886072273023,0.8945433506810849,1.0,0.9896133735608548,0.5603488484335349,0.09486211681037342,0.05920803105024109,1.0,
148.54,138.63,4.27333505881861,3.7433898377883725,6.065340147263186,0.8180979267314632,1.0,0.9710111639745951,0.5605431598527499,0.11482894827176902,0.03352284691146298,1.0,
150.22,139.58,3.9522688086847335,3.6498235090080793,4.791821870508347,0.8197654893954709,1.0,0.9902036944474613,0.5518722204127706,0.10958384182482664,0.04417770136171211,1.0,
153.14,140.95,4.376554989328954,3.991619423806431,5.397614295532853,0.950138184569316,1.0,0.9864778278722665,0.5610483747179507,0.125173749420969,0.0625001341647938,1.0,
151.52,140.34,4.418748832548559,3.7747750718655646,6.634437412583619,0.8380358746343566,1.0,0.9909122057127319,0.5367731558815185,0.11270168100887507,0.032816807931940015,1.0,
154.26,142.05,4.492952265521248,3.998252935854795,5.992507124057993,0.9410100308369408,1.0,0.9926288698007021,0.5557356699531371,0.12659986888977165,0.05502350755965821,1.0,
151.1,139.98,4.367659550078653,3.84569187152559,5.938459213056056,0.8543342900151345,1.0,0.9950262666404818,0.5164682760660213,0.1292168798087632,0.048907838403241435,1.0,
151.67,139.12,4.4614127400375905,3.903048449288694,6.086862148079303,0.947857318360056,1.0,0.9726756755739081,0.5420501180188795,0.11270548024425749,0.03449652411416924,1.0,
150.11,140.15,4.1215695093271245,3.664683129462299,5.516446669121212,0.8082610024027735,1.0,0.9802490807230605,0.5872652616741775,0.09907281601135239,0.036416324088012014,1.0,
150.25,140.02,4.186956494074881,3.556488182274184,6.049660492379916,0.7994459145667279,1.0,0.9921860923569278,0.5721076464252168,0.08031518390082136,0.03661127662306231,1.0,
150.79,140.56,4.035527496713865,3.6530782079961437,5.419276322617119,0.8071963808300971,1.0,0.9867153416976029,0.600660553436651,0.08842416048440079,0.035816037878673976,1.0,
150.32,138.72,4.106777195906736,3.6442463865669534,5.5815425000279575,0.8373863014184056,1.0,1.0,0.5720233370434984,0.08579005098286034,0.029744359980427494,1.0,
150.57,138.22,4.438078166507936,4.024677068145465,5.931930657404165,0.9015224387696746,1.0,0.9776288131367247,0.5375707904941818,0.1332665619242758,0.050671575440989214,1.0,
152.12,140.63,4.397224654063733,3.690466265755408,6.609966149009348,0.8573759353942029,1.0,0.9967540227352636,0.5856855829626106,0.09482662639076889,0.03989510611966192,1.0,
157.32,143.93,4.65251100644236,4.202875051044625,6.204910467293539,1.0384468593032645,1.0,0.9860561136123804,0.5847330132526826,0.1614051203660477,0.08057066075898728,1.0,
150.42,138.91,4.290940684478127,3.7014679029118462,6.158429648454353,0.8883836883496156,1.0,0.9879083605206415,0.5682675516846161,0.12329748084302683,0.03245494541659644,1.0,
157.59,142.26,4.567022798192164,4.160373301038684,5.885360581049672,1.1333151658362368,1.0,0.9872588754834368,0.5662894052849208,0.13939198911925263,0.09787718357939477,1.0,
148.92,138.6,4.236102161767549,3.4379412318400027,6.613075625139796,0.7827589336505089,1.0,0.9930828780904564,0.5843140073575858,0.08000632334953078,0.032076719120023835,1.0,
154.73,142.25,4.494663843076005,4.183786270960116,5.902544357126562,0.963160783898749,1.0,0.9942417973201888,0.626111270876673,0.11725731054503172,0.06629041971037428,1.0,
152.42,140.37,4.571735484025891,3.831998512453596,7.0192074343861925,0.9375141996373338,1.0,0.9738870878368887,0.5716642164085544,0.1365517422418246,0.04993538355390301,1.0,
152.2,139.84,4.319125604822126,3.9416373427741904,5.385604849722738,0.975770965215106,1.0,0.993736090471953,0.5530133888812812,0.13074946427460962,0.07001525752648645,1.0,
151.99,140.04,4.591251080524616,3.8596537503483317,6.921651210606087,0.8834428803543346,1.0,0.9929389906739239,0.5996116166210521,0.08955080487211403,0.0454106939563699,1.0,
154.08,141.45,4.3558148477906045,3.864853787075237,5.981270854572657,0.9705035498630643,1.0,0.9902210962968518,0.5723067314109648,0.11404717838307457,0.06233034679855387,1.0,
155.34,140.49,4.499847311980633,3.988033852979927,6.177675272563317,1.0783021090374314,1.0,0.9810839950863248,0.5674839747101469,0.1309329370048071,0.06424291597680996,1.0,
150.97,138.43,4.423483111187368,3.8109472287269135,6.317664825079292,0.9133601340965831,1.0,0.9746246904922877,0.5610929206378218,0.12231699160000022,0.056258686191649074,1.0,
152.36,140.39,4.225683372685114,3.7939606220529987,5.58836131950261,0.9683515012967244,1.0,0.9779129761347357,0.5798085439687454,0.11313317400299304,0.04902812320756023,1.0,
152.62,140.62,4.465276599439309,4.097762767278596,6.152018675096335,0.8955251485887571,1.0,0.9952492303802363,0.564028966480073,0.12114176450896313,0.04494965263223147,1.0,
152.76,140.72,4.2324076700899464,3.9597429983728514,5.371659241331647,0.9384189606820302,1.0,0.9872663112913501,0.5881499450452918,0.11994204991966625,0.055542984303795916,1.0,
146.71,136.23,4.106805475980523,3.559039922911796,5.839030003757285,0.7899155696974478,1.0,0.9870184024059201,0.5369553384002003,0.0895237807397033,0.03496015502578168,1.0,
145.9,136.7,4.094722654071694,3.639979987751989,5.599517991610718,0.7780430490527709,1.0,0.9992992419865275,0.5108549836445703,0.07827516154990673,0.021283817544192236,1.0,
155.31,141.5,4.516234446601242,3.9727463157178438,6.1688361686025885,1.0910968959287795,1.0,0.9957771830966422,0.557117434645662,0.1282055420799292,0.06341087091477107,1.0,
149.48,136.62,4.20353838288484,3.6852583850805183,5.950623127862135,0.8431856382211265,1.0,0.9835504355773936,0.5397411144615891,0.08894574730752781,0.034415410150640174,1.0,
156.07,142.15,4.541973007839621,4.061554794451582,6.000016670842843,1.0192775365335167,1.0,0.988492946329113,0.5645883743725408,0.12460163929872159,0.08035921862553812,1.0,
151.9,140.52,4.36467718546295,3.864092280492443,5.795657036569224,0.884136771897966,1.0,0.9973438069289611,0.5549529398347995,0.10243243827239112,0.04594141215162913,1.0,
156.25,141.74,4.511645330179374,4.276635569271593,5.522105812494542,1.0397630838196057,1.0,0.970573023808624,0.5466052887501635,0.1625206182913458,0.07647986789881926,1.0,
149.51,138.24,4.180093508851689,3.7788321458972227,5.3657504184933416,0.8574718634434692,1.0,0.9921483767144753,0.5194613664707672,0.10722525901319965,0.04132111132801255,1.0,
154.92,141.68,4.141536488505804,3.8450446586152283,5.304024335799447,0.9761189430421406,1.0,0.9770785776215066,0.6018446354016556,0.13358092921750042,0.054212371059578685,1.0,
156.69,141.83,4.665014049896615,4.329384552607734,6.209102645160672,1.0746235646902484,1.0,0.9986646113439849,0.5682197769984508,0.12121955564526006,0.0733803265627946,1.0,
153.83,141.62,4.378709385231524,4.079933938304595,5.275868062919552,0.9834818591475609,1.0,0.9942667169395477,0.5745367550887743,0.12114869864029484,0.058245448557339506,1.0,
151.08,140.08,4.255357371050639,3.6399782393071543,6.33498720852329,0.8622346680015082,1.0,0.9708837232961658,0.5696728706480166,0.11575276433452897,0.04166356081104117,1.0,
150.62,137.52,4.338393211057042,3.7129491561846697,6.088645336336302,0.959538370449871,1.0,0.9901269107020808,0.5363879564986986,0.13001480660608986,0.038504286880439186,1.0,
156.78,143.49,4.674808971795903,4.220314143648889,6.308235727630164,1.116861459396295,1.0,0.9794433716782639,0.5597845832009721,0.17700239962410422,0.08786996356353156,1.0,
154.89,141.62,4.362730221748449,4.042882220471198,5.488052087782382,1.0665143717862415,1.0,0.9823924789170332,0.5891354211083991,0.14806993229480597,0.07598890655181449,1.0,
149.99,139.17,4.44857206792162,3.8393119145629493,6.477809843808825,0.8783951998447583,1.0,1.0,0.5719540461592161,0.09120633303539946,0.04056835540418653,1.0,
151.03,138.72,4.341267171536116,3.8824524458197285,5.468583413904758,0.9726951524212772,1.0,0.9881190461619341,0.5341197065172015,0.11365196288310743,0.05734012183690067,1.0,
149.35,139.43,3.8885202805087546,3.6277035087209453,4.847343305886695,0.8132525168298612,1.0,0.9822233377875511,0.5790059926891078,0.09140647397714735,0.036126258090198385,1.0,
152.46,140.62,4.454995741639196,3.8723812505465376,6.178287779024156,0.9274497138910677,1.0,0.982420330165625,0.5293605285824928,0.1308803386964489,0.04888281614603843,1.0,
151.65,140.4,4.48059340268731,3.9794435059821223,6.0343662578376005,0.9019295873583569,1.0,0.9856046430215046,0.5712902052630076,0.11507230874511924,0.047982511060048465,1.0,
150.12,140.45,4.1596248176027055,3.6045378616615853,5.792892048037669,0.7796318135212056,1.0,0.9822768259390385,0.5458599272418216,0.11016715514127934,0.03465055138436025,1.0,
149.26,137.17,4.300954302813341,3.838637194287115,5.896532425259038,0.8719974046249271,1.0,1.0,0.5422762443433089,0.08167048112498898,0.04331186231482454,1.0,
149.24,138.97,4.28927718423281,3.7573508043406987,6.276445419250207,0.8105699575115115,1.0,0.9638518882158625,0.5436247527418967,0.14335906980842794,0.032629056538990245,1.0,
152.37,140.63,4.556415230350624,4.090540503635679,6.261861916320348,0.9407177890918571,1.0,0.9835388076148815,0.5527999139511618,0.12020791689861468,0.05205518033846575,1.0,
154.28,141.25,4.444274618314865,4.10084625869607,5.688915274206698,1.0009527515148602,1.0,0.9875371522872252,0.584925889332987,0.12567655201012648,0.0756508522155458,1.0,
148.65,137.85,4.169963746036142,3.66463326957769,5.386280052403294,0.8639371164658138,1.0,0.9990766091680121,0.5304447018266503,0.09021773666064423,0.03932731390492115,1.0,
149.76,138.3,4.184657112270863,3.829694041553593,5.648337272889272,0.8651677270781403,1.0,1.0,0.5786526289251284,0.08650988639723294,0.03713888487506961,1.0,
156.21,142.08,4.62862274540113,4.24245267020307,6.339049476958753,0.991494429029195,1.0,0.9909045502904607,0.5421428823388365,0.13515709626861916,0.07084001168818309,1.0,
152.08,140.34,4.477413862985751,3.814669783447062,6.53229278417325,0.857569024030015,1.0,0.9857444539999217,0.5355242504321118,0.1052526194353092,0.04670010264251927,1.0,
151.67,140.52,4.28024169728204,3.730089274966213,6.3324002880707795,0.8130174877565088,1.0,0.9839521893366089,0.581058072363348,0.12286979000847319,0.033667769696521715,1.0,
148.96,138.62,4.211016669776342,3.611321764223121,6.010417180887089,0.8137140915705501,1.0,0.9845273343438845,0.5417268230012475,0.1132092651718445,0.03873576837068738,1.0,
147.06,137.43,3.9411123471059772,3.4582055944760075,5.252289780532111,0.7443505497660756,1.0,0.9820494893227949,0.5426638797370313,0.08289482444137258,0.02787619451705993,1.0,
153.13,142.04,4.276285283014934,3.673242098533186,5.990674182672146,0.8591197441485573,1.0,0.9761161486079294,0.603539060933405,0.11974208035656908,0.04318901551814168,1.0,
150.48,139.31,4.172730718357838,3.8010579485222786,5.591468231246601,0.8903009912593951,1.0,0.9712879909096372,0.5947413270647272,0.09407936702070926,0.04600646568982638,1.0,
146.76,137.51,3.916401751734586,3.403510319240611,5.516559672447586,0.6988833627406291,1.0,0.9884796296830928,0.5748708272268243,0.07538131967877164,0.010797070978882077,1.0,
150.18,139.6,4.244325489833444,3.549963572312216,6.428700862524583,0.783305455436757,1.0,0.9822346694917511,0.5709827427471695,0.10275306542247792,0.030226021509573632,1.0,
151.62,139.25,4.379901342739005,3.8650473680650865,6.185783974007943,0.9344701566367145,1.0,0.9712059864249339,0.5165264058796355,0.14061444205758547,0.053969426534118244,1.0,
152.16,139.52,4.228522606351178,3.925583752635978,5.406398019086768,0.9158652140248443,1.0,0.9963256732298107,0.5713874420500565,0.1043615562645308,0.051463139881702445,1.0,
151.74,139.86,4.2872574696372,3.719488294660744,6.2044438543006,0.870068454063579,1.0,0.9909893795043309,0.5617909046053239,0.10667951104255445,0.03909533631871121,1.0,
153.57,140.76,4.456590090180344,3.9525450793839743,6.2384571038772085,0.9597363330828784,1.0,0.9935359611861466,0.5170208658043793,0.1207170729787073,0.06077314919837651,1.0,
152.11,140.0,4.538632434077794,3.7952010371137983,6.695412504700497,0.863144726731778,1.0,0.9985740498423745,0.5261280886252669,0.09734880804394828,0.05279776908344951,1.0,
151.39,139.11,4.215011522197809,3.7191211139269096,5.620817965172264,0.8689268855943351,1.0,0.9614239671684095,0.5786038118007373,0.14604677328419502,0.05076477332825779,1.0,
152.71,139.91,4.286566224399224,3.7495705583468624,5.938766674034769,0.9637885373522022,1.0,0.9582737576281827,0.553300172542561,0.1443140508917384,0.05642087567739301,1.0,
148.43,138.05,4.197993624424121,3.607783025917584,5.984768348628761,0.8074401567599528,1.0,0.9912937617927775,0.5118388527673479,0.09904965939075881,0.03538891900265831,1.0,
149.43,139.86,4.113540805365001,3.6018109188233693,5.941964274282823,0.7996386775116386,1.0,0.9928251106399806,0.5793474115384982,0.09640254608699443,0.03822953029008666,1.0,
148.18,139.08,4.1303020742678624,3.6226535839630163,5.830839767522024,0.7849795413977947,1.0,0.9694646678820036,0.56836882581579,0.11496711784720544,0.03577374665766315,1.0,
146.61,137.2,4.028532940303202,3.588135392645201,5.468926502679116,0.762462499352155,1.0,0.9836984224197337,0.5321040950668068,0.10069872492226904,0.033433146114199515,1.0,
154.45,141.48,4.5160304650936745,3.9708453682484732,6.2984996293705215,0.951246775537129,1.0,0.986418603799258,0.6036067676954623,0.13067516896055198,0.06451321837705899,1.0,
149.06,138.96,4.108306760719372,3.7853827156742166,5.28303746460365,0.8436388774221685,1.0,0.9754651210769617,0.5726003082797065,0.11243502111432853,0.041792046781043625,1.0,
156.56,142.54,4.4005937065397465,4.066967267530879,5.314090593986939,1.0592704672954747,1.0,0.9892454929094353,0.5530824037563982,0.14624699156651794,0.07016291678049147,1.0,
152.77,140.23,4.364873299382385,3.904601933172241,5.638871753964781,0.9490740803776011,1.0,0.9958646297867898,0.5406701950907525,0.11152708885482855,0.0653963735222607,1.0,
151.94,141.07,4.449360023991556,4.030607915696196,5.849938375218906,0.9631627216371187,1.0,0.9811678298255516,0.5618533173782915,0.133593558991622,0.057841649480879026,1.0,
151.86,140.6,4.39572654111509,3.772052593395105,6.366710338080179,0.8689515932516935,1.0,0.9911121672899172,0.569535807018057,0.10964425463751308,0.03596432127069979,1.0,
151.29,139.86,4.15697291541704,3.69242887468062,5.8935786449242675,0.8397735478186289,1.0,1.0,0.5421139018294792,0.11262344754235584,0.039351587477457865,1.0,
150.22,139.05,4.244823512303602,3.804384738941204,5.720653422544423,0.8639060556501608,1.0,0.9943627082658572,0.5656693109553531,0.11001747931647239,0.04199656797915762,1.0,
154.26,141.16,4.492092596579904,3.9663660741493163,6.228180815391057,0.9207943511363493,1.0,0.9810308599189709,0.5531305051482961,0.1288660408133768,0.05507628330216771,1.0,
148.61,138.05,4.128622757758132,3.5562026446449626,5.911377741698147,0.81744555905978,1.0,0.990203386970468,0.5510014887605708,0.11893698458612204,0.041944344849516646,1.0,
152.34,140.37,4.500288889856889,4.235007072782639,5.931421367440296,0.9674582798477589,1.0,0.9861642985426957,0.5907086985745562,0.12440400535957791,0.06015355956352656,1.0,
151.71,139.14,4.304675117080505,3.8444294338714444,5.887025949185761,0.905313646753653,1.0,0.995005592191414,0.5519867728878394,0.10016031678043083,0.04875274936089829,1.0,
151.81,139.82,4.367724589694812,3.9685710879143414,5.603849853994064,0.8996089651809291,1.0,0.980944753256283,0.5558758988596478,0.13440709740561285,0.04304170653189389,1.0,
157.19,142.32,4.481540721667377,4.1664987357236525,5.312638179158078,1.0749096730463552,1.0,0.9895670770464772,0.5914495055655855,0.11793171288830166,0.06554063469602239,1.0,
155.04,140.53,4.415523996711666,4.068899111734503,5.696590990283015,1.0175437099957996,1.0,0.9904719548384329,0.5383075766996959,0.11768787254860472,0.06516631551608218,1.0,
157.24,141.75,4.6505701012496505,4.423582081756759,5.52584203811171,1.186828367149609,1.0,0.9814889155854813,0.5510682880669591,0.16564614490126314,0.08491573966960457,1.0,
152.75,140.83,4.5451044413155675,4.113679609640355,6.49316194176222,0.9331129243386593,1.0,0.9801581398911384,0.5610693861038748,0.14500280982456595,0.061622554675634884,1.0,
146.13,136.65,4.059408747596065,3.4804653740816605,5.762953583852849,0.7225772536030967,1.0,0.9910031655514936,0.5592515749812752,0.06428431798533044,0.009565827746813466,1.0,
150.99,139.39,4.210820172584199,3.672406841679192,5.905052734253422,0.8585385223594397,1.0,0.9905156991323492,0.5662058118215565,0.1071204239008771,0.04624736863112041,1.0,
149.23,138.34,4.138335563529213,3.6750897495789614,5.461619173931528,0.8206762641580894,1.0,0.9867629715436971,0.5507195096750417,0.09542076386781231,0.04401114963565921,1.0,
151.91,140.48,4.120479936940361,3.857320078229354,5.227995320241674,0.8808220671893696,1.0,0.9931885287339872,0.5578632093639608,0.11535075102335147,0.0591312120888778,1.0,
151.65,140.53,4.333745145401669,4.00108564334067,5.571114107087784,0.9182856312656189,1.0,0.9814696803555789,0.5465265151262758,0.11633246343541796,0.03730745767100029,1.0,
147.69,138.18,4.037549145691105,3.7304301122807395,5.062852997323981,0.8034290841825502,1.0,0.9734721106542785,0.5364024353957482,0.13367777646539847,0.02822326325772996,1.0,
153.5,140.64,4.331306727223175,3.974484049954744,5.914516963903463,0.9130186809516023,1.0,0.9905023872400589,0.559969410962902,0.10869319759115514,0.051035578147688755,1.0,
150.74,139.05,4.141217589288386,3.6338641039823942,5.565827821794439,0.8874769655218266,1.0,0.9781445994081481,0.5817583681104904,0.08861914785830752,0.03470149039637354,1.0,
154.26,141.76,4.484178033216065,3.9644858571491097,6.1202102263135965,0.9777862790814308,1.0,0.9992036457166387,0.5991381287562244,0.10952359714871346,0.07428698728894163,1.0,
153.67,139.57,4.44586567996566,3.8708597046970965,6.174285980854594,1.0138267203246272,1.0,0.9854058314705451,0.5611489938610735,0.11621766650350653,0.05627649048442747,1.0,
151.29,139.68,4.190887254473827,3.7471327681380973,5.473071102831113,0.8741281050074707,1.0,1.0,0.5769646717362414,0.11221666817822554,0.04701964482950642,1.0,
159.32,144.77,4.6654319859631865,4.235607840702009,5.989823476689675,1.0933426074279027,1.0,0.9970822803278526,0.6044672917192466,0.14082087870312535,0.10502816746347307,1.0,
150.98,139.28,4.088702363173751,3.5836014447544056,5.717667774012726,0.8656764672083141,1.0,0.9902448432922923,0.5603056493255573,0.09174580992965926,0.037943262822811394,1.0,
149.86,139.28,4.312191279504998,3.6458532318996504,6.506247327118575,0.7843308523053278,1.0,0.9898009208202442,0.5495592395401148,0.10276801574376089,0.027440527769925165,1.0,
159.72,145.45,4.602751587799089,4.202879408465408,5.85890853231928,1.1861066781430656,1.0,0.9865455836830549,0.5996268764022744,0.14459558794966754,0.08314654262752436,1.0,
155.33,142.48,4.366459284267791,4.178762753439556,5.3649135635613865,1.0209030408938267,1.0,0.9773577296308474,0.5881028854526603,0.13463202891229353,0.06596321406847387,1.0,
148.65,138.76,4.195111513379943,3.5885108552784946,6.100905299492097,0.777313762532795,1.0,0.9913389721153151,0.5514751247569939,0.07875251579526964,0.026651880236621503,1.0,
154.32,142.8,4.374749337281345,3.6564450556004795,6.5570081360954,0.8689106299473576,1.0,0.9964799127500362,0.6067412339536078,0.12230253684285275,0.05655323557068867,1.0,
152.97,141.07,4.360170030973307,3.792078564821943,6.176622364830939,0.8910577601317626,1.0,0.9838265796232999,0.6007385538830183,0.11415870569497669,0.052578815150028296,1.0,
149.85,138.6,4.238863337772542,3.7112947931156284,6.077336779228467,0.8087658751707443,1.0,0.9807901986012323,0.5263369601799931,0.10692197690802448,0.03935211064545459,1.0,
152.4,140.67,4.367295602580277,3.786275770779602,6.309224679165925,0.9042286345238795,1.0,0.9886056968963711,0.5957943853926021,0.11428508144653496,0.047175792465985494,1.0,
151.69,140.02,4.141793681127895,3.8169091501187915,5.160801779012261,0.9591763698048819,1.0,0.9697389187812457,0.5762761857327622,0.12742523143882087,0.04938609111022462,1.0,
150.7,138.89,4.304446246710458,3.7991846405713057,5.948646833125873,0.8708782583616334,1.0,0.9828797532945636,0.5357755286966561,0.10877086819984298,0.043685060019886916,1.0,
